a;b;c;d;e;f;g;h;i;l;m;n;o;p;q;r;s;t;u;v;z;y;k;w;j;ai;bi;ci;di;ei;fi;gi;hi;ii;li;mi;ni;oi;pi;qi;ri;si;ti;ui;vi;zi;yi;ki;wi;ji;aa;ba;ca;da;ea;fa;ga;ha;ia;la;ma;na;oa;pa;qa;ra;sa;ta;ua;va;za;ya;ka;wa;ja;ab;bb;cb;db;eb;fb;gb;hb;ib;lb;mb;nb;ob;pb;qb;rb;sb;tb;ub;vb;zb;yb;kb;wb;jb;ac;bc;cc;dc;ec;fc;gc;hc;ic;lc;mc;nc;oc;pc;qc;rc;sc;tc;uc;vc;zc;yc;kc;wc;jc;ad;bd;cd;dd;ed;fd;gd;hd;id;ld;md;nd;od;pd;qd;rd;sd;td;ud;vd;zd;yd;kd;wd;jd;ae;be;ce;de;ee;fe;ge;he;ie;le;me;ne;oe;pe;qe;re;se;te;ue;ve;ze;ye;ke;we;je;af;bf;cf;df;ef;ff;gf;hf;if;lf;mf;nf;of;pf;qf;rf;sf;tf;uf;vf;zf;ag;bg;cg;dg;eg;fg;gg;hg;ig;lg;mg;ng;og;pg;qg;rg;sg;tg;ug;vg;zg;ah;bh;ch;dh;eh;fh;gh;hh;ih;lh;mh;nh;oh;ph;qh;rh;sh;th;uh;vh;zh;ai;bi;
1;0.025712788341008704,0.025529525079762305,0.004869930763950939,0.015834683934755733,0.03104015625307767,0.002901971265999802,0.014558703308082824,0.009057308466789114,0.0064599524867998415,0.016297757765202862,0.011240506845609202,0.012226536124084173,0.014068609335211021,0.00030867936962861164,0.00811227400517911,0.00536315991291297,0.011068635367787766,0.017434513569262157,0.0054398759910904634,0.010848077376613245,0.02188739178340258,0.032896745168852555,0.011221393524930862,0.019105027081298992,0.01814052518324367,0.004918484994810617,0.019437132843710736,0.02843971399371741,0.005521039159062782,0.01136671945106904,0.0009557324138182808,0.013593502754545711,0.00857678108506493,0.0024546164388929426,0.013996217653516562,0.01530290688084123,0.01480940830446353,0.004693181068984604,0.051867110601875266,0.025881688587677087,0.008383525814881712,0.023305211699209738,0.01168082471312322,0.03153294724451203,0.011227345699890132,0.009357960158585844,0.0031314414843447054,0.007948826877293425,0.018071359781469065,0.0016620804447902218,0.010571457636735854,0.018192228173183164,0.0022906011001753088,0.02195938971675513,0.0038015339841071805,0.0022799214056909295,0.008895491357919283,0.007982354697781274,0.002481079369474169,0.015658556907684917,0.030814582235114074,0.0006616860534089941,0.007279300438401443,0.017586548546077163,0.012169069975146524,0.016358284722968672,0.0012979290202507557,0.00940625173237582,0.004070052673333522,0.009577603330408371,0.0032215140005661808,0.0034759907833464086,0.0014899224595689847,0.008015066820114543,0.00006158436917653824,0.02231300780429699,0.00971715482989647,0.013473419091985153,0.00021009091375694122,0.046372075606753,0.009054419488879167,0.000043253616151463226,0.007532571089817225,0.003334618175950918,0.024562038676438584,0.027432204600915677,0.002278330681909888,0.0011914188204503098,0.007946994578230358,0.01569235128599708,0.011986149768075438,0.0009119193977958073,0.0015018506544509022,0.05787154268039063,0.007369920586689005,0.00938453513011182,0.0038844179256086776,0.001645614197905156,0.018432965571035492,0.02366732790479116,0.009439864050035097,0.0017068092705164323,0.01977911000707321,0.00866103683856928,0.014478846042637009,0.016050483580371852,0.008187345921594757,0.017238313339041477,0.012381754422642506,0.02047254154158913,0.0021909658026911943,0.001112297406454816,0.00538386884299109,0.004095024672955082,0.0070843710027481965,0.01764191646980999,0.014174935127267974,0.0007724625071281917,0.025072019908565543,0.029183944627555088,0.026374424289903282,0.02630951322845948,0.004997521998728285,0.01613520095086904,0.032374108608352964,0.0033332442483930518,0.015264339379268242,0.009179896523211297,0.006802864318041391,0.016847101654526825,0.011822044986897016,0.012805106747594185,0.0145014870031724,0.0005144934496914277,0.008694480655092394,0.005637541664732862,0.011246545071885716,0.018518174685574637,0.005383791311558826,0.011478198079364066,0.022812615774844506,0.03424959251988581,0.012010692484074298,0.019841353039116452,0.01892082672295718,0.0048536434037535076,0.02037344953997275,0.029194944674888392,0.005898205246674608,0.01178667861465954,0.0008932765088124012,0.013849152123672305,0.009121701216329381,0.0025254688222404453,0.014183545504161298,0.015430560577422365,0.01570985588767133,0.005082662373961884,0.05393493375092159,0.027314211715531944,0.008524543494991606,0.02398647748204049,0.012001575502685422,0.03254460060466651,0.012091797493439048,0.010042314044281173,0.002932554855562791,0.008591616009415326,0.019121711589996787,0.0016331449580989157,0.011214853205546181,0.018453547154267634,0.002536420466579696,0.02287840361799805,0.0037966799302916014,0.0019098972099323049,0.009355499150454697,0.00845654902711282,0.0029220150901266596,0.01642573548961404,0.0320452575023297,0.0009888141423484778,0.0078070164075789705,0.018313516030384662,0.013332031632181662,0.01717919503524235,0.000984654696243547,0.009540237222494974,0.004336736986348726,0.00991696755638495,0.003114588505139182,0.0040041293398285875,0.0017658558776893207,0.00842560076463858,0.0001889027492001094,0.023567845875006627,0.009877568222753614,0.014142878710673379,0.00047739564895626224,0.04830702096720349,0.009301242750445138,0.00029776180917083506,0.007919799755127521,0.003887777049858515,0.02552738239497199,0.02854880400455843,0.0021845737010302967,0.0014741591570505488,0.008062627131468172,0.01628570689015163,0.012761956149908785,0.0004214150279753387,0.0015599218753626631,0.059890816097361625,0.007634222298886585,0.009962425451366802,0.004007399390236619,0.0019890514998990912,0.019198313736702916,0.024908086683155514,0.010001031315116121,0.0015078411161701943,0.020183064273268214,0.008964537330695174,0.015201102937083488,0.016488131497942742,0.008549288525705856,0.017723540915564433,0.012899584407814023,0.021694225669563347,0.0024109884776857896,0.0008160969150880736,0.005430809043397392,0.004361116992533741,0.007422803445887465,0.017925004611357404,0.014976547135709894,0.0008571808129673765,0.02591365081593093,0.030507689403013467
2;0.018703032393833276,0.02098029432282686,0.002249110638614521,0.024173540109196423,0.02716446715454293,0.0036218263787157427,0.009017172242415446,0.010053139554964473,0.003160395394810528,0.009220483797772336,0.009827355865120322,0.009250642080647218,0.01076322547604179,0.008760083634784706,0.009968169117266057,0.00496227320075554,0.006188656354995371,0.010203081644617022,0.006538595430701604,0.003221147273067,0.011152782008133702,0.019612822554265212,0.01034551290498414,0.01453873060071606,0.015419995799821815,0.00176465074458787,0.011849904315998874,0.03232730459243584,0.006247083826163222,0.008474665203291841,0.0044631540881239756,0.010740810058080787,0.0037252581208341157,0.002294519167123754,0.011868293650205537,0.013023615220330244,0.009596861478975555,0.0009557021257812701,0.04109717996669807,0.017944847806554448,0.004917066464253822,0.016723396969763563,0.007333502741994666,0.02390923306351929,0.012389445597005458,0.0089525614629406,0.006369310124219527,0.002551879908393756,0.008564878493881531,0.0031021324086423704,0.007742895075463031,0.01646570612430857,0.00021187632442631193,0.015300596862117405,0.004792759975079847,0.0033654470022569175,0.004966489254223046,0.00773088046146006,0.0006689161625563628,0.007439898549506718,0.011606608714778005,0.0020155090350624655,0.0014009354333587298,0.019519041784647327,0.0003571478161124575,0.009092631987227826,0.000363107147881854,0.006919706655730714,0.00594065835356276,0.0030726476756685536,0.004923035436978536,0.0010839065610649644,0.000550515724987391,0.0065714772705643115,0.00006529585846281293,0.017183133787631772,0.003617618493934816,0.010402021879940899,0.0038402063817623393,0.03474047967267351,0.01177826797586451,0.005252484934798438,0.012889574268265286,0.003706312705974893,0.013848904543456681,0.023229017267026055,0.00018824318304445746,0.0031967260022491943,0.002359358764850286,0.007248863615658768,0.0024309467932659423,0.0029576038260557547,0.002204899737046802,0.043205343370487065,0.007246984920576398,0.004620585452413256,0.003986552359755341,0.005002123634835915,0.014436782274818455,0.013362624787344873,0.009858773588167714,0.007246858918585619,0.01229820513940048,0.009675004098887552,0.014044717882187897,0.014380927161202588,0.007876470751056658,0.013844991658933454,0.0106462341891533,0.01558782786468356,0.0037010168105833727,0.00009271679462774171,0.0029249260165073315,0.0023571897459916773,0.006634657516645692,0.008760698883852301,0.005124821639390584,0.002010800341529888,0.016127294118200908,0.018462219679769465,0.019501441373164553,0.021755584478697076,0.002160593874070596,0.02471714174218817,0.027828921472395768,0.0035783488469102007,0.00939358744044452,0.010360134389477735,0.0033354570664465705,0.009748897227145606,0.009935420947871993,0.00948162131973471,0.011438691228354794,0.00872658344431326,0.009786060018538816,0.005295690210013991,0.006560215162842151,0.01070827758194872,0.006613552724675002,0.003319622580221726,0.011816493493737576,0.020712068372964756,0.010536890806431585,0.015034481962685739,0.015822138899098958,0.0021167450910980212,0.012381511792400877,0.03312745932755957,0.006533695097922176,0.008743431193578004,0.004450811062680448,0.011256212602734576,0.0035881506861375617,0.0025489978143342085,0.012581766359335354,0.01344179802012171,0.009949675134836865,0.0009845829256473898,0.04232377034274368,0.01817771415491859,0.005033782310814552,0.017582640609751538,0.008179542708701616,0.02474138720137578,0.0123856249404184,0.009025538242174912,0.006335120383109044,0.0028414607862436714,0.008830330907579342,0.00309199690398293,0.007908188275860942,0.01701382884205256,0.0003084661089087122,0.01587088727869023,0.004454165255679123,0.003646675477278597,0.005303621223640316,0.007669980004220298,0.0006355942024035555,0.007908100750966207,0.012746524165918927,0.0018708562984738955,0.0012031326175927781,0.019791205625962968,0.0003760394560851088,0.009490758620068887,0.000512907865135595,0.00706923864645527,0.005901599306689469,0.0033858819118205985,0.005247134694637376,0.001110996548536967,0.0009112221465357798,0.006686148010889321,0.000003234173355718198,0.01757211605690373,0.004118504817430504,0.010344503959050608,0.003498589517330432,0.0361142009507416,0.011936140420702845,0.004882045327627836,0.013018882668654058,0.0034275582491003764,0.01467838099353556,0.023906975729644134,0.00004550381123928811,0.002938247202014223,0.0018932671696351572,0.007835539684466833,0.0028277595440942965,0.0026798974820522875,0.002028410330456247,0.0450005631757207,0.007483464128834841,0.005139558815410714,0.0041167043447687054,0.004803218133968215,0.015068666089719213,0.013990009871105373,0.009989982536472285,0.007425653031747956,0.013117772407582183,0.00986699147241557,0.014410047603431002,0.014924799316233594,0.008136584968199023,0.014368590495064545,0.011058819722672421,0.015973042179787886,0.0035399396062275428,0.00007616659564328027,0.0032513401950781014,0.0024986412912845857,0.0066869929476201665,0.00936872525209122,0.005562467023425492,0.0019205822863168354,0.016878920114277073,0.019268188853930127
3;0.012833877532923183,0.006010046456786336,0.019452178072727352,0.029346838083415566,0.003901348261116544,0.019037709241662752,0.012743832053150729,0.005889104597564164,0.008152992233034367,0.016047770204753488,0.0019203635302639382,0.005930664829557963,0.005125479333212141,0.02673889626327934,0.006105208025700651,0.00047781696426682507,0.010651039365303955,0.01739180033979667,0.00503861012204106,0.020300546328063804,0.025656054064013858,0.029936068154112656,0.0006499727083690843,0.008396922927191158,0.003579134997428745,0.006904624814155564,0.017461022167293318,0.01954679547432227,0.003472031045804222,0.00552589127267121,0.010612608973725273,0.0038891588660649318,0.013163904453979566,0.0005906429047727174,0.0010920815437436351,0.001675550692408134,0.012169010272848387,0.016024443265172085,0.018444020565003993,0.018351256872006172,0.007755904524930832,0.012197663265961056,0.008254174536480183,0.013640702520042597,0.004721513096195243,0.0001394929824480827,0.010702172194242326,0.014250932202750574,0.024268597675199732,0.004730137368605926,0.00625682025214596,0.0007789207889887448,0.005740638093170193,0.013929313976517678,0.023252178749847665,0.005229524530506534,0.00918451059112296,0.0003755120322635752,0.009378722956748273,0.020166352840235685,0.047468798829861575,0.0031271835859275274,0.02397293751321622,0.0096924485281624,0.03558685352834248,0.017463328632348066,0.0013542877022723956,0.004527927594688813,0.005957587297776987,0.016293279284817747,0.006806089859622555,0.013506166206903996,0.006894365197279637,0.002558841448716544,0.0004657621346402987,0.010462843854115052,0.01430230779176019,0.006666576402192925,0.009362995295479962,0.021961463867584345,0.010330147367009962,0.013910115423940446,0.017212501392523616,0.0002493857577817449,0.02456617775544051,0.0053904446584888376,0.006046506311652466,0.0050305314593722325,0.027064854176036428,0.020187222502598356,0.025292789616991954,0.00937488280773803,0.001972258152059418,0.026790744382560766,0.001687210314077793,0.011365266645046869,0.0014140906076707295,0.009116579537027466,0.006704944468151952,0.024642117785866835,0.0029824048474426847,0.01746207986156699,0.015300747019059606,0.005196168151920408,0.0020839221288053954,0.00007167364311174568,0.001197524245538567,0.004892447579619701,0.0017642804478130072,0.010213720295868867,0.004221021858266505,0.002503076929064634,0.005033334803737195,0.004178105850968029,0.00007841997318229141,0.020188580100421426,0.02315680262450341,0.003453005624494729,0.01913706003962065,0.02407715233561513,0.012471553662280348,0.005698674261645165,0.019372640500660454,0.029513133470274802,0.003795722717214345,0.01902514523912431,0.012605662735530905,0.006038945994678135,0.008075751002437986,0.01579018650329122,0.002020369647314328,0.005918466886741625,0.004764530400357708,0.026654234435795347,0.00578686041964388,0.0006371157552914446,0.010453836824508005,0.017213093393746416,0.005060691369030385,0.02032619802592552,0.02533471543940059,0.029433518392909676,0.0007135538875339634,0.008232023583274989,0.0034993482699143506,0.006633894948173645,0.0172763247576641,0.019767037553824376,0.0035842795423403698,0.005443616429006981,0.010570464018291221,0.0036246500011308663,0.013367387472104558,0.0007832596726487159,0.0006853962048976175,0.001442704109959862,0.012113549035353052,0.01610583135448328,0.01813089816226575,0.01848910817686905,0.00772723469271306,0.011746607424599737,0.00771537345252879,0.013322267835323295,0.004485088080210458,0.0000634101412462576,0.010655914334428886,0.01414865761960668,0.02427292643421733,0.00470262311420145,0.006311289138964032,0.001019030382105282,0.0056935345317021754,0.013728002131396105,0.02293935620485781,0.005459376331692543,0.009047442362889936,0.00022431790335508683,0.009393132168983097,0.019952787373760106,0.04684366430092041,0.0029359107724789,0.02385780819076058,0.009612326162631508,0.035799982936763064,0.01731836733675811,0.0012064243806460574,0.004482465063876083,0.005849520017865973,0.01613412613218651,0.007013614101465428,0.01358476372169302,0.007175128312161369,0.0025914293805069802,0.000458425369698319,0.010487294983054733,0.013955426522289642,0.006882968267516203,0.009019923809540066,0.021433855216125404,0.010314444840734183,0.01352670979973803,0.017138415224818876,0.00007185918778897238,0.024155470160432933,0.005221817002963213,0.005897291619443919,0.004767747410426765,0.026675180332125313,0.01984731315843566,0.02510261472232128,0.009057230519503037,0.0018222389867343161,0.02604725666449574,0.001762189694734611,0.011100189129128048,0.00145390628134099,0.008846723549326954,0.006445175358023247,0.024424141512113626,0.002915919437112273,0.017556168195007445,0.014826182577833618,0.00520404088116401,0.0021348890146594933,0.00017323640959717584,0.0012894231663525962,0.004692948435827391,0.0016193352207591206,0.010221784666970088,0.00403858131049762,0.002453562633720867,0.00482609861452726,0.004118340596188922,0.00003613927576488242,0.019803593465582216,0.02295630443651174,0.003368961715903583,0.018811549497635333,0.02379734950948955
4;0.008431084663546553,0.027925100003989928,0.04219807605719832,0.10067640893582278,0.05322502179929137,0.03943491784540235,0.003218468165996753,0.02801773141897241,0.007674977671732683,0.01412938871461834,0.021237095263253656,0.010317573410463268,0.006440982766422479,0.06726153842901879,0.0418145761225585,0.008998365063306746,0.012257259330919645,0.007321118014835107,0.021064977323861603,0.026366341940025368,0.025879956930833753,0.01905416826752553,0.0264174354882536,0.014264794830799801,0.02740719588108696,0.016264255312191545,0.00687355865472105,0.09920665254261565,0.01986664963476746,0.007416087412030967,0.029013955390729235,0.008903928070833407,0.008962969658253737,0.0033648032923148316,0.012519995761642665,0.018259166304741427,0.001499464051573536,0.02786585219257208,0.05316366245040445,0.014937568711286653,0.005528701481452937,0.0052231134552575,0.010461316939523818,0.021122189168399058,0.045097594902057864,0.026464751505885245,0.0315556554821612,0.018874649399867854,0.02073549222451354,0.014909221074379447,0.008582982267086078,0.028783519760584936,0.009012775953464697,0.006508266395855139,0.06002771458463413,0.0072634934136065615,0.0076535132726788,0.02367977431075796,0.014061066940291305,0.021713026169539573,0.07102911206340363,0.016408552011368385,0.04544434740800675,0.062277305517432276,0.05531440367128673,0.011101746524060267,0.008356741983193926,0.004311574651443533,0.02752925296522584,0.026340523646167388,0.016403212824379204,0.021167222861496332,0.004917363412444434,0.011474794746353913,0.001039389215260222,0.023793857025062346,0.02621572635615024,0.017163978571978714,0.03427764397621418,0.030323239540084097,0.04440303132177563,0.047783638034295056,0.06208878981828381,0.019482534839776855,0.020460731574631005,0.039398821399484446,0.015342756411391512,0.02394504369561427,0.06272687904377111,0.02621503895061983,0.04036339411040917,0.03475693096109661,0.012048948648412203,0.03171280621150603,0.01714275885823955,0.013712838578279166,0.01034417835179267,0.03470870234260309,0.015635528672729326,0.015183578184163167,0.030578762009520997,0.04286698575140578,0.012925974526609712,0.029986092486692796,0.03560715734660879,0.02556142838243644,0.01868473528820795,0.015650776406069683,0.017764248159121754,0.020656705914361514,0.020967984103172355,0.009475102796217005,0.00869799855181725,0.0022169004857794422,0.017316135727388667,0.027460354325336375,0.031285588861170825,0.01338738719814505,0.006266794147136073,0.005834972031935599,0.016063408598677113,0.03397351832512936,0.041671346398041195,0.10681779579392228,0.05197498970259812,0.042424569226487435,0.0031028223305808733,0.03211522135921653,0.007680143652129018,0.009945978642848921,0.017345966472469197,0.008774890179706986,0.014265676955925372,0.06814292640080946,0.03269027368787751,0.012267606524759517,0.007504649584277868,0.008352584469118761,0.02271819245545264,0.030451218769953475,0.022618020360478313,0.012272422599466794,0.02219361486133627,0.01596028101147126,0.02696377852861744,0.009331477123354727,0.006279422351062429,0.10539781605429754,0.021389586605083243,0.00811818828214348,0.029179999861619392,0.015423376047482975,0.01658733433175125,0.007424148663506658,0.023177058824292673,0.024316146304271202,0.0007721593450655956,0.032025002048488196,0.054778430062294686,0.005436559625879023,0.0049558171869589305,0.01402053287285819,0.0016599877679392278,0.026036738363262268,0.036585942108826604,0.02137930844645764,0.032512600381952625,0.019644572920978848,0.025870968987271772,0.014863432853140755,0.005225634221469828,0.03558768202026233,0.00946701197780411,0.007893907523187502,0.053613265025393556,0.015555724360194045,0.006047555165364055,0.01805948809734298,0.017364322555754604,0.020450026801244553,0.06205212959851181,0.010625676842083057,0.046529576515946414,0.059626933008655146,0.06655537190251484,0.011623263763047637,0.0028467215855379445,0.0055157809444414466,0.024181050972801415,0.02396456574496722,0.02299676956409701,0.02641970313685274,0.013837910793748659,0.009473871245830837,0.0011095342396220103,0.018617773034735417,0.018695309913748535,0.009559395587313488,0.025412235594331117,0.036281827441288314,0.0445228825642362,0.03771223742196314,0.06034590664324427,0.009221150304178208,0.014712595393733669,0.04050492315776111,0.011765290148470787,0.016550651524062408,0.05512378191054957,0.021154140230149318,0.040310701029981105,0.02508266924576523,0.008280668481810631,0.0440293047948177,0.018675456636791397,0.00984334275704981,0.011379317438556365,0.027616204466366034,0.019521729388160186,0.015623608069834524,0.027401430907055005,0.047607293742911845,0.0022571116464218145,0.030204667120478437,0.035010435145677844,0.03087170177277173,0.01982666377361431,0.020012661355683865,0.020003989785530044,0.015792201080327153,0.01589284982670352,0.006533179668645354,0.0033950595212895486,0.0021358244272530955,0.015011108507664125,0.01926847311535976,0.030818210969450872,0.010969170156885949,0.001023294752398804,0.004110971763778127
5;0.031797104980090654,0.038120967535331396,0.01006568106852522,0.054558684462925056,0.05015227899093094,0.012385608098742883,0.013447530975653725,0.020827093019158992,0.0036753452726428076,0.012922477219718592,0.0177586827145482,0.015642906554314155,0.019403782935965966,0.024325806305376944,0.020076812840711986,0.009891754739276979,0.008631296905697208,0.014505770341731034,0.013665340304764878,0.00008431658950790871,0.013847549306669673,0.02885442339013352,0.019347008948703535,0.025075321912824272,0.028088096280918382,0.001624486671442875,0.017450827685247906,0.06695947702338752,0.01320423521426694,0.01439575203542759,0.011476371606592626,0.019396808643015632,0.002649797013733586,0.0049121872885495715,0.02264996112821003,0.02412076259368858,0.0146755718121492,0.006725836197427462,0.07227946379037706,0.028037015430359802,0.00679245723110998,0.02852384428991267,0.012392020681837312,0.04129502430657166,0.024497353187776065,0.01688705036453992,0.014900896861119582,0.0009138105643906602,0.0088891541369652,0.007127896647612833,0.01268597786370472,0.03139278148632481,0.0011502383329366692,0.02497587547667384,0.01552104907618233,0.008084320002227675,0.006930898096440794,0.014388552324371251,0.003914680690140612,0.008388214789361415,0.008717846983582245,0.00453852802228976,0.009550469861607805,0.03948147948805377,0.011532661384608844,0.012178099820431835,0.00036554878296008245,0.01153348005991333,0.012800349131509497,0.0011241838705216,0.011649394776011082,0.006075053261062583,0.0036518730069316496,0.011564572830187178,0.00014732357345074304,0.02930876326371982,0.003051254445899137,0.017094342385906278,0.009470412416359063,0.05980834825044341,0.025188413024616607,0.013506006758149725,0.02938523339193505,0.006619343363660157,0.019426163869361048,0.04239556654058818,0.0020314440418357626,0.007125536017213958,0.011963701459261275,0.00815625708750839,0.0025234434674046013,0.00809333245944971,0.004401468087586818,0.0744692708344585,0.014267775732020871,0.005972264495464251,0.00800496203979107,0.011771059952721123,0.02568540435329819,0.01825197360236474,0.01942107399269479,0.018985605324555253,0.019221061459575667,0.01976298445955825,0.02727135457704393,0.027404382121095663,0.015392441295793757,0.024833749631983874,0.019819965424494407,0.026434584542391476,0.007938635481597798,0.0010900984244037806,0.0043108956237563854,0.0033412877388427588,0.012427251593772372,0.010835014511150815,0.003153377855915504,0.004671571988463449,0.025062681572473107,0.028064843434292178,0.02865837931755003,0.03526430575197026,0.010352913855583165,0.05225196215822442,0.048605726030943236,0.012045792776754346,0.012480519001024157,0.019451816107698527,0.003240825028524741,0.010984369967145746,0.01801033479291363,0.015261253975501415,0.01657296771946952,0.02424749171840218,0.021800768806321563,0.008579235184476942,0.0070006391819553565,0.013388492817050367,0.013221738496979388,0.0002523614535070995,0.011714925563963988,0.025103403811742732,0.01944610050385752,0.023561901812768682,0.02711136309499734,0.00024742942317134906,0.016016570749080444,0.06397755386888569,0.01225892229376295,0.013603587350843785,0.011466999297285455,0.01714480638525441,0.0040719758839812895,0.003704542599148604,0.019306973091959622,0.022181585014329888,0.014097962872527518,0.00605951358041458,0.06888066322886108,0.028782014868713374,0.006399967272719482,0.025090433846873636,0.00853608901511542,0.03845645949575137,0.02569121823332708,0.01742848334721676,0.014825210196832972,0.0003013202838308138,0.008946818849154728,0.007149219118884768,0.012725838922908371,0.028997718668927676,0.0013181529766051366,0.02332399278171708,0.01726202064963001,0.0061801429616331685,0.005846179813173379,0.015331492396937901,0.003510456678680527,0.0070348023032730245,0.0045760547780856475,0.005716304221713986,0.009868992413187339,0.03911709375946178,0.009884144577019027,0.011251290255359852,0.0008076352117832759,0.01096627190141796,0.01336434979059363,0.000006391721680640283,0.00987841914979546,0.005243122188821826,0.0014660311541710158,0.01154358630156881,0.00031508388859319975,0.02903638866738491,0.0007242166644506956,0.018294520298768907,0.01157480334619028,0.055458051997751646,0.024739170723124454,0.01585287392914792,0.02927326557915247,0.008774070191350472,0.01651308049064754,0.04048427498270435,0.002890060086939197,0.00881856592578785,0.014195676390504008,0.005968892766721856,0.003512766441209139,0.010163312719931497,0.00537409868309395,0.06811986835686434,0.013437476802142773,0.004118571836889545,0.007518426160079219,0.013259338534541512,0.02352042485823394,0.016732855333269236,0.01952021455168565,0.01783497322629117,0.015619397568140837,0.01921982248937896,0.026406178509614096,0.02525210303386695,0.01456492776965089,0.022856368146478682,0.018440828084615085,0.026133921041794392,0.009056019382375873,0.0015610312315300946,0.002727002185420286,0.0029772949267391135,0.012614773205047072,0.008130006608967386,0.0019968389517952267,0.00524117329767574,0.022395726875052993,0.025765522677056132
6;0.019200098820940887,0.017621503825224066,0.007251624856514496,0.0038901188854677526,0.020652152552120606,0.005906349699249618,0.012025347671404377,0.004539754326428572,0.005868018498326272,0.013856817044359551,0.007565980220764854,0.009065422183129657,0.01013782658248788,0.00590091693627573,0.003820430061019925,0.0033603287774869005,0.009359708459614757,0.014860084564062466,0.002393651818722725,0.011234756408336332,0.019476323929453764,0.02745196801992473,0.0073010902066834036,0.014005438875549808,0.012347397444648345,0.004651161692123006,0.01614928321421992,0.014024657108155796,0.002815426905160255,0.008441877202122916,0.0016559018412547278,0.009545301420272434,0.008232397198832401,0.0014777180341452034,0.009236463840468168,0.010142558711508562,0.012060493778110627,0.006392352438559023,0.03707336526277687,0.02038542527213494,0.006993852161995098,0.01754054912303621,0.00931725876289212,0.023066173655843486,0.006128169815643621,0.005928727674939981,0.000298615829932701,0.008137264761922308,0.016695266127875225,0.00004109583389424326,0.008078158815396617,0.011474183615690761,0.002693807845196454,0.017007979150917146,0.007424305214583631,0.000376787773911421,0.007660146200355707,0.004983623517658242,0.003582553378089815,0.014316740841861075,0.029874837915763924,0.0002672598193862105,0.009765659503537142,0.009146816976534017,0.015316567383707111,0.014177753613760873,0.0011362555874643576,0.006962823053495871,0.0013083759404152254,0.009606790932657143,0.0006472662085275638,0.005082504361166645,0.0023581505917494167,0.005655546817421444,0.00014773163296487833,0.01646402661089375,0.009299378742972486,0.009968360604609181,0.001918764972359141,0.03435761423245027,0.0035773337758525092,0.00304898206496524,0.0011389180809804333,0.002022003432529798,0.020970826906569155,0.01868269545376659,0.002758537272310022,0.00035676793067204726,0.010890337416942585,0.01436145646947598,0.013069926158591913,0.0026204816685304055,0.000507436340414405,0.04275752376770242,0.004359573423309466,0.008468669477402352,0.0021913442196418442,0.0009297577074545201,0.013239095382562294,0.02038367111064278,0.005383907798613823,0.0026109907090027806,0.015957277368239545,0.004424408332629269,0.008813386487729898,0.0102941801957988,0.004986316763021782,0.012075525264702968,0.008306549388323883,0.015241847385121146,0.0004633207924146926,0.0012403542215552628,0.004545179550734094,0.0035143100664794475,0.0044934471726556,0.015604746548980683,0.01400867538849411,0.00026090345491790526,0.020124718272199152,0.023799706221566304,0.019388061943373728,0.01790667059976342,0.007317381925502589,0.0038954815621159156,0.021395727934853503,0.006221112258266189,0.012415403481613673,0.00451084262215691,0.0060618141147709,0.014068793053629194,0.00795750880973823,0.009410029000701325,0.010204339438849852,0.006052514134495937,0.004321654903757632,0.003438637647362887,0.00934900168574724,0.01548847876286822,0.0023187108244938706,0.011674969981749841,0.019924294543293086,0.028052644022885556,0.007820009106126218,0.014368014845379487,0.012777825683537754,0.004468671996903342,0.01665186397020977,0.01427122651967809,0.002989957971174885,0.008653859138235284,0.0017025681651881867,0.009537073619557128,0.008695354062128395,0.0014373181338546426,0.009100302383356393,0.010075600840445101,0.012603868512167837,0.006698218303532039,0.038151716522451334,0.02137483496307213,0.00705255255197142,0.017724945418528856,0.009237883671923922,0.023505056325067136,0.006776110503508813,0.006418454175209483,0.0004416974611401621,0.008514489593247493,0.01738749619649299,0.00002029212233954636,0.008496359099923974,0.011452967042039491,0.002845066304034548,0.01748192002716584,0.007297929642127384,0.000013766162016572159,0.007877512783421591,0.005363399956587828,0.003907376990322264,0.01471994648560343,0.03037434182546636,0.00003268096134387971,0.0100957879395039,0.009579209971307649,0.01620334167178325,0.014647693046011528,0.0008406970902098999,0.007003152019371309,0.0015219424498053892,0.009743355438303139,0.00043935131319675774,0.005495323135144536,0.0027060720491699497,0.005918483703267277,0.00021613507242245443,0.0172574503912993,0.009231642907058017,0.010490652221855856,0.0015917834567776776,0.03528826037680248,0.003696276465095155,0.002655303374708949,0.001373974185461424,0.0025441158800430658,0.021384232036275853,0.01925817278288137,0.0026360361280184288,0.000047312161618793744,0.010807397429344664,0.014589067758957172,0.01351001026973049,0.00214641694785557,0.0006172339955541756,0.04358452470615018,0.004465064231531139,0.008708571081185792,0.0022322371199003967,0.000600673914073693,0.013572461003126979,0.021081994262143494,0.005753010490075955,0.002835753836982466,0.015947132492718872,0.004573821207946263,0.009213347904817336,0.0104119351857207,0.005158456507689382,0.012234763969256893,0.008536136457208245,0.01601300990765249,0.0006879756592346915,0.0010080482323148558,0.0044547473970860466,0.003662366574317855,0.0047277303929345186,0.015586975891554371,0.014451097383370096,0.00016300366835384633,0.020468828913976486,0.024488177584347383
