a,b,c,d,e,f,g,h,i,l,m,n,o,p,q,r,s,t,u,v,z,y,k,w,j,ai,bi,ci,di,ei,fi,gi,hi,ii,li,mi,ni,oi,pi,qi,ri,si,ti,ui,vi,zi,yi,ki,wi,ji,aa,ba,ca,da,ea,fa,ga,ha,ia,la,ma,na,oa,pa,qa,ra,sa,ta,ua,va,za,ya,ka,wa,ja,ab,bb,cb,db,eb,fb,gb,hb,ib,lb,mb,nb,ob,pb,qb,rb,sb,tb,ub,vb,zb,yb,kb,wb,jb,ac,bc,cc,dc,ec,fc,gc,hc,ic,lc,mc,nc,oc,pc,qc,rc,sc,tc,uc,vc,zc,yc,kc,wc,jc,ad,bd,cd,dd,ed,fd,gd,hd,id,ld,md,nd,od,pd,qd,rd,sd,td,ud,vd,zd,yd,kd,wd,jd,ae,be,ce,de,ee,fe,ge,he,ie,le,me,ne,oe,pe,qe,re,se,te,ue,ve,ze,ye,ke,we,je,af,bf,cf,df
aelkshwnzj,0.024067584490200616,0.006097215690502866,0.007546604965905755,0.02835386158699242,0.0014029458090003485,0.017598574931694366,0.010747732825071875,0.019240214238076314,0.041723271387553766,0.03104785000273643,0.018023172083808485,0.06173191010751362,0.0038433541107689637,0.01562280284609955,0.009603626288150327,0.0276961837479081,0.008861581477523637,0.00508129201344916,0.01590842790251617,0.017758226404190357,0.006182674122470922,0.02296915178370519,0.007309421265606995,0.032387829542571064,0.007300425668722042,0.040413171554866456,0.01809593670073382,0.013732829170658907,0.005718733075025207,0.004525080300073311,0.022411906405391334,0.020443293290822992,0.026970088388042605,0.022408865402725853,0.0193262432225294,0.006828773287406553,0.07461820775494747,0.015263948511126859,0.007236011052030665,0.02958241353244201,0.022886921294205706,0.010915484014759155,0.03200533384921586,0.06609042771326079,0.027143881087816128,0.0008210876383655981,0.022451386138030934,0.07491006180933298,0.0025557575414918016,0.001370504097645442,0.03227620789147631,0.04268299070638652,0.02033338614268744,0.03113634557511505,0.029392626187394126,0.019642360546310925,0.040982912273566256,0.0012647965507737238,0.0029579138603735428,0.004064913679835205,0.025829025929919244,0.0020519449304129272,0.010568073922863755,0.01982546454248168,0.002067888255632769,0.024534257775975787,0.05224600926790794,0.00806332303739717,0.01748045900902958,0.028233175877874953,0.014808272105655176,0.010053205888886738,0.0194069021321908,0.014171024085180561,0.011086670918354247,0.02042633709675875,0.027420928633651045,0.007901958809099247,0.003838604005133167,0.012658245268596977,0.025860876092680236,0.06364148785569106,0.002793429976348183,0.00850397234684086,0.02353698350257965,0.037873682612547394,0.01365344659964092,0.006559315087135281,0.0010430190355350116,0.02419586209351794,0.006107249534532511,0.007561285962445433,0.028381179984956602,0.0013451202699599693,0.017734306711574027,0.011067577639810661,0.01920972848357763,0.04193278398391074,0.03124603088321236,0.018212844150572248,0.061730671551421194,0.0038065375759986086,0.015696029825767552,0.009899971476151112,0.02789571293578303,0.008870688563272913,0.005124731566454072,0.015855123387101835,0.01778700323854219,0.006214479727996121,0.023046917413436938,0.007360764484629363,0.03250848468807847,0.007324857560943962,0.040692866093931405,0.018243346853742695,0.0139175740337267,0.00560832792897209,0.004667414192874149,0.022311642005744182,0.020472328940696297,0.02692810509628004,0.022484153275491678,0.019493517044099976,0.007156338838360782,0.07481998150516607,0.01522232768958743,0.007370335720370803,0.029752702693924243,0.022763995117015427,0.011075977623147049,0.032141098670421364,0.06647928000186187,0.027007392079395134,0.0008885145690454843,0.022555405352926557,0.07560730852862631,0.0025670551406902845,0.0014379155657893439,0.03241598927040738,0.042494066058868046,0.020212383847321824,0.03162933072522464,0.029533317212831867,0.0199077680247281,0.041074750812772814,0.0013856694896147437,0.0035392108690252555,0.0041368636372169365,0.025958474097527856,0.0020612868029439985,0.010456856805906418,0.020218681376273147,0.0022473512905656703,0.024515529780847853,0.05229431256688909,0.008102347652122836,0.017752424321714838,0.028287211756187734,0.015060686840477705,0.00997366143607692,0.019480608569045533,0.014149008936336332,0.011397147822931365,0.020414884598157327,0.02723083140350864,0.007927666309146772,0.003952297067373919,0.012721984043596604,0.026158973554490476,0.06357081796941831,0.0028611882483742176,0.008565315078516017,0.023539889882984902,0.038011608545496164,0.013695813244554406,0.006636647214036978,0.0010241542236108306
bajsownqty,0.019945098853837984,0.15855716321390734,0.03829400302803425,0.04876265307109099,0.012182672781502996,0.03184862933933477,0.017706722628394705,0.01609310216787936,0.017155507130372456,0.0015591412002375904,0.1160394973112822,0.043627456802567126,0.002339719002488652,0.05352055595186809,0.05224705354492072,0.016688236771497177,0.016473273085032377,0.036551740043860734,0.032592606881814194,0.01453915157875476,0.008624847545134214,0.02371611049983592,0.026684604805706273,0.007424386731635152,0.020465227826113402,0.026036565417235036,0.013631194429295758,0.055475141080441825,0.017287847712977825,0.00017789017394440054,0.029124151295807983,0.00792039715946128,0.029274088523151397,0.009670081476773021,0.049629864428223945,0.00046026891875891596,0.020349148485190247,0.019742194662298942,0.011007083209424805,0.01568106957789922,0.05640398000057326,0.04618010467022928,0.04314555488139717,0.0878625007075356,0.028168232433039342,0.004739296082992214,0.01560148246158585,0.06832861093369659,0.009602737326676936,0.05691298830612958,0.04177612724132694,0.005151948636601053,0.09156750101234647,0.06065226775102152,0.08002302628144246,0.023707878627542978,0.022128335562592555,0.064391677450631,0.022992690387024617,0.007833573517379087,0.055854563088803065,0.023571354829086677,0.026531541615904944,0.023371490857898032,0.053829618802701276,0.02081139417562307,0.005736142100683059,0.018275474015011253,0.046587890425872636,0.008075077396594802,0.017497023470561895,0.05989381358691309,0.006183917013693486,0.02584389411832131,0.06537530600645536,0.002473430884365007,0.02374514849102552,0.04098411476967776,0.03404353992592858,0.03028007035239344,0.002619981575205245,0.03327980251787848,0.043441100854588494,0.15110635850132376,0.05456771113287846,0.017431310816442728,0.035979307706432886,0.009710690000239344,0.043732945363310224,0.019466452498175944,0.15774452629804997,0.03816741640088368,0.04868634618024822,0.012255127952765732,0.03218467206327022,0.016980674016390536,0.015728243386429322,0.01756253890262132,0.0014788713092615813,0.11479059992432282,0.04264863804690362,0.0022144046304178946,0.05414856021307408,0.05260643426780094,0.01693669579361389,0.01587022038281412,0.03605251767094486,0.03277961003803345,0.014782096977081166,0.008417432298453716,0.023771542382454117,0.026936471481081373,0.006541875069699358,0.020391028040073075,0.02592940765280291,0.013149012333885823,0.05472266608845423,0.017519859910208962,0.00016340084325905738,0.028864302186006878,0.00731557168453402,0.029290937530550853,0.009950803333763775,0.04974137966865309,0.00031130274223072074,0.020833124812766154,0.01968200744440622,0.010179553264806615,0.01604787794515583,0.05594049272532558,0.045924038853752805,0.04324475005196693,0.08690622353492433,0.028951914973335713,0.004565635909576829,0.016132903757915703,0.06676368280839899,0.009881326539625167,0.056962631704672015,0.04104922995045774,0.005105454130788167,0.09113811065020405,0.0608122989503069,0.07990101423580218,0.02448439148093183,0.021222752447130275,0.06418152809852853,0.023139073872875324,0.007718455413097583,0.0558106844295802,0.02250515892628936,0.026105792139812255,0.022400455607652414,0.05313262657455192,0.020199624851180695,0.004872738586690767,0.018342477339007537,0.046138068862688925,0.007714749994436887,0.018057535780665185,0.059642219103718586,0.006616557894776309,0.025781250918957603,0.06581021353913702,0.002508021319884507,0.023733074029787013,0.04034622628495143,0.033788927149880986,0.02934326986057746,0.002065897717372603,0.03252829091525869,0.042936152661013374,0.15044429841021073,0.05397287094803527,0.017616508852174265,0.035995194554595586,0.009529468892798085,0.04377422352381808
bdwjgxtdsm,0.010215511407512217,0.0333249931229133,0.03236336811607917,0.026580028289407982,0.0017169220090093654,0.0009028254848242323,0.00009235918695792156,0.02197331436053293,0.023616421190990146,0.015388348081916914,0.009222783862789317,0.059195924884248956,0.02199407040399194,0.025223458736693703,0.02217789375542288,0.020280104118999,0.013366970337864863,0.017357927015353436,0.029714589332591024,0.006177495846799441,0.00974398759143344,0.01680188298338285,0.008663964791852614,0.017423439236884948,0.007622342220486612,0.02681337053449852,0.010723444357532638,0.006262134829700635,0.024241656223615744,0.017741522476790252,0.0275874227419122,0.001078640685610019,0.009853167056765448,0.018219350586292732,0.015391732463352764,0.004631278337381445,0.005662633432581887,0.002808763777797714,0.01869974184842918,0.010840635903331869,0.013574127199376305,0.017793861685370338,0.011024659666903254,0.002075814704014002,0.011304329183152446,0.03413271642514222,0.03347229188477513,0.04408071376453475,0.016226293658168967,0.02427477068346144,0.005234022052397758,0.012602429523549452,0.01466039966338227,0.02638710638078994,0.011245857746464584,0.010055901407271209,0.021569871397605855,0.00825354031546223,0.0014814780521726217,0.033320629891104854,0.006182167020507522,0.0024039178079802714,0.01828469891153305,0.012997041000481466,0.028326131669952875,0.029751914536738595,0.00212431126742936,0.02975095968427639,0.007966154452565294,0.013152520838079461,0.00960742658945099,0.010209678301674796,0.012072351276630163,0.023716880112426116,0.045673450092919926,0.023290993730572123,0.021596969095610187,0.007979057378693635,0.023386262575006325,0.008275720375093956,0.006040793100211866,0.03212173533012826,0.006137159272769834,0.01968047869332956,0.023337253088441586,0.026962209017883012,0.044115122662765696,0.01813912593844852,0.0075597469095113334,0.010216203178210393,0.03307462115822931,0.032313933941500915,0.0266081340288592,0.0016321997080642019,0.0008106172445581372,0.0001563727615432331,0.021692464358940608,0.023654782884414798,0.015330455102213168,0.009016192084189155,0.059698941151645,0.02196828399453421,0.02525574421648722,0.022079856896382866,0.020264555261833128,0.013200322974024792,0.017340680134305897,0.029591082332314333,0.006166311278460655,0.009706896036880484,0.016687293797077174,0.008687309273080021,0.017411141093493364,0.007449490030862496,0.02675637152927432,0.010966637466448832,0.006176956965810089,0.024329754632343145,0.017770326063325903,0.02743166900807218,0.0009769615266590481,0.00995811802929494,0.018046957475209527,0.01544121351479641,0.004799930348568612,0.005775773978037746,0.002817063575803573,0.018987617740577216,0.01095854979545155,0.013275797351859499,0.01780520800234331,0.010882974525635435,0.0023441084939302484,0.011438790154290147,0.034073071332929736,0.03361911599208596,0.04384468908534275,0.016184250035047778,0.02388329488616793,0.0053939738102589535,0.012510559839171709,0.014541687063524565,0.026417387812360513,0.011217567643037404,0.009878999147754905,0.021455764177783193,0.00822867276472419,0.0015479660424263797,0.03316921057831717,0.0062804759505743525,0.002124208349550495,0.01802577038080297,0.012806011227040962,0.028003511990069563,0.029596414796438358,0.002112290260277039,0.029721967345697785,0.00789407925615071,0.013235124811940953,0.009528394202809862,0.010180200835613995,0.01199070557604266,0.023942805206595502,0.045875687393761105,0.023114153048379472,0.02149074684601321,0.007961897627858178,0.023250692341727636,0.008597932140205267,0.005919614077009864,0.03225658060946347,0.006233675303409552,0.01943128955759227,0.023158005419911185,0.027026883494626362,0.044143928495689364,0.01809051942303816,0.007473855759780781
bfmfxcudzq,0.003978425658555822,0.029363227807164792,0.02653461444345276,0.05114944238785573,0.009079313841482372,0.015416237641684538,0.017840356700866502,0.019240662336151626,0.014380236908851173,0.01596615229489757,0.004664355596258704,0.07258304815749594,0.02371916816786851,0.042775126949237345,0.026171124854858483,0.007639279431008889,0.0018196398858049464,0.004508974836603993,0.008488121762058723,0.0024004005993918075,0.011109033987271987,0.008160450618853801,0.0034896432439974617,0.001715743645448865,0.001145836091711365,0.03325989112182669,0.02484685415640898,0.004258421420661702,0.01866002654068699,0.01344017730846465,0.012292053377132314,0.003443943374805275,0.04121357230444034,0.023405344024994335,0.018409112928046784,0.010139079702108783,0.04631009761241883,0.01750098990126079,0.016206185232495042,0.01317496791670486,0.013199242691635686,0.0013560073030163128,0.054853088652820306,0.029933198830766818,0.06637593165877306,0.001957565442599906,0.03532203143413206,0.041540114244983745,0.014863576869660038,0.0401594838565799,0.015723450223906643,0.00850564707690285,0.011065935233401762,0.027691030873247327,0.025085745822302094,0.039441972494335266,0.02171875505871166,0.0023113644004669268,0.005007691837254011,0.011914224607967018,0.015680198033182303,0.003995344202089093,0.005554250779880511,0.0022190955496836015,0.006892823260063213,0.01998948516718915,0.014524238086934996,0.004082162163654989,0.008230412384542946,0.017584994951681372,0.01536640666955004,0.0013536055706251798,0.013752483993196401,0.03370747187027225,0.04728956214483818,0.038315828849995,0.06435182676520357,0.0063289171000394905,0.0027496176062317967,0.015195425844597293,0.016329466566455713,0.04172147031463999,0.005735487786271519,0.00520226108469618,0.029289139920029794,0.04803150169457032,0.050696658202413786,0.0017043139527074536,0.022784903243225355,0.003961638898434144,0.029576912159875776,0.026601392369234804,0.05111497712791634,0.009165398335982945,0.015483190254668378,0.01766964688455378,0.018928325564748362,0.014400564386042362,0.01600062361142332,0.004848314769028524,0.07218114311871046,0.023745088684564347,0.042839915666819293,0.02617137927853433,0.007687137201920428,0.0018974446111328265,0.00450947086551165,0.008763403561091301,0.002355490098428335,0.011160672261494396,0.007995071899672565,0.0035098154431306705,0.0015254663190539842,0.0008997831048420668,0.03351557038464892,0.024754018625871826,0.004344986562833305,0.01855841468492641,0.013384447748531782,0.012576662434283601,0.0036647039217256455,0.04103856182758239,0.02327483121296936,0.018473143114860605,0.010499211277185838,0.04616849141600712,0.017453561307426653,0.015962484097883166,0.012990827269275362,0.012809516720013688,0.0014234137923080786,0.05511955933055343,0.03037903786372339,0.06626075703553634,0.002082130858779955,0.03517908226791805,0.042015645865810025,0.014952929559876219,0.040578889837564254,0.015492717335124681,0.008234358512148529,0.011265757938572925,0.027342292660179505,0.025090738094842503,0.03958728004761351,0.02171912900184146,0.0023567090751231076,0.00545317205621712,0.012100484202517775,0.01563758808159111,0.004000275987548742,0.0058614344658241835,0.00252224561995624,0.006484274779353101,0.020313008804114123,0.014376901850866056,0.004150385341941839,0.00821751984865405,0.01745056956674275,0.015410931580471632,0.0014149597585127044,0.01380335970623352,0.03342478218442008,0.046981767640066036,0.03848119737569827,0.06421554393397595,0.006377940513057442,0.00279884790596735,0.014941312224941758,0.016575703881869096,0.04133456731954317,0.005674796394608935,0.005433392672854864,0.029401890236994535,0.04800881841419133,0.05069154044278047,0.0016422441423038225,0.022659260149590493
bkfstjjeaw,0.01358850615794862,0.016745969647142672,0.00453559471555952,0.006890836694979675,0.06124171781455538,0.008057633874686304,0.025322062220133376,0.05972417128799282,0.0022255923306155057,0.04533808817328829,0.07413412462631275,0.02602894497854956,0.008385488395910246,0.03604206623964961,0.004438333300836608,0.018476348300042352,0.03306808042114333,0.052415590649949495,0.016522148805506925,0.013341865147304267,0.013419930782599124,0.028206095413066137,0.009865098930347246,0.0705618341725842,0.02026864806912862,0.00033319290541920094,0.009973726134013792,0.0008452835656634836,0.010413034138286748,0.023059446960859542,0.007969725390856507,0.0038972377174225775,0.00045103613818228,0.039289682243212457,0.03754066271243223,0.015635923733026358,0.017605992495059716,0.0022326964910223054,0.06316085952412634,0.010266102617048078,0.023757582962827605,0.0014700321757627338,0.034127228847271554,0.0464706955374592,0.04399763785276198,0.007757251756744084,0.026543328233978845,0.0034193794542995565,0.00011747956761356398,0.06553807996125381,0.027131327891903645,0.04860541206052682,0.022629736820161422,0.005992937699065552,0.03407644741400877,0.05208714922641479,0.014529985232865764,0.0034922204252469703,0.002688126571329316,0.01017241842880142,0.010144853383765348,0.07923449090632653,0.007823778020178633,0.009253943509833735,0.04613829780482172,0.036998720473936576,0.043860213755014435,0.020282584566660582,0.024242798330827126,0.00897221146796564,0.029830569049786565,0.010984371863027725,0.013978519170869511,0.03328264234935636,0.03555249312138434,0.009630064256411056,0.009078039138985916,0.0032268073259871383,0.007849656200414855,0.036996023982578743,0.024946754788498296,0.01088390423369795,0.007348166842453003,0.04771600721837279,0.03767427745044265,0.03161799396116487,0.0456613287219719,0.01525440353945022,0.019016146978776072,0.0135767249594099,0.016811710475925,0.004536538786050783,0.006961036610239543,0.06124767137765892,0.008147143491239295,0.025628737928723593,0.0600707972875829,0.002301313379805138,0.04520894473851848,0.07418126986547535,0.02565783052015317,0.00839559101240979,0.036011214043221114,0.004643275470036443,0.018333766332032663,0.03303040493804761,0.05219972169608034,0.016288427956151125,0.013232248559233143,0.01331634054371314,0.028264945837039868,0.009918444129862793,0.07054251902840132,0.01999692398587382,0.00004963600428389836,0.009993214652189384,0.000995069226160293,0.010685238560894818,0.02292938086689975,0.0074648829370540844,0.004252236572883414,0.0006832691001544405,0.03932906064566424,0.0371709340345831,0.014907501082750005,0.017564272834505776,0.002229050201982885,0.06280365431273771,0.009993169301981547,0.02331578177787926,0.0016015673459329888,0.033767317831648214,0.0461063782427768,0.04419675241157823,0.0076679158565903655,0.02643297983673305,0.002733375839381866,0.0002850568710746973,0.06514260675493773,0.026798334178591968,0.049024092049032776,0.022680838098617245,0.006680706467375647,0.033804687993193715,0.05192869697988799,0.014488505747720135,0.0032000745068247044,0.0034873625498820365,0.010252950284879582,0.010075342579729724,0.07956321284557417,0.008197921229010509,0.009776778135365047,0.045703319358392586,0.036566802060562786,0.044168698380088176,0.02024512048277771,0.024425239036899166,0.008812036424392818,0.029939000948715627,0.010825811318456446,0.0139451218079806,0.03287697657534781,0.03487227769071191,0.009866866293829341,0.009213365991636309,0.0030127602371819717,0.0077697966837212695,0.03679313648731926,0.025293107768342767,0.010363379258253633,0.007389748791008722,0.0479080498059572,0.037716451592186215,0.031685162824477225,0.045692954345207024,0.01525197274720562,0.01912550003361222
bojihohutw,0.0013123924807488863,0.03085618500839861,0.0007782498508380371,0.021343643526356725,0.00752556502923981,0.06418479373626194,0.01569157900983153,0.02275800672454116,0.06124400130807455,0.00824950477711012,0.04969112801544037,0.032146822260752876,0.01859978265316037,0.054174443874655615,0.03972587747972793,0.0020800824823936355,0.03442947824018007,0.01566530724784576,0.004513057824960018,0.009918819864003815,0.006866506363195405,0.012230088957263074,0.01334123258870432,0.00004835227379090638,0.006143620368227232,0.0023238565461003516,0.01562876325750864,0.018121534572189634,0.018100037213413786,0.013847039603353078,0.01737811252660789,0.061337626590532296,0.007943419867995887,0.009155587049241187,0.0014332261334123256,0.03372885103093587,0.001969794939736938,0.010346267950112863,0.004778134229094698,0.011291439723910751,0.03186333729597143,0.01317473656384581,0.0599666309283872,0.01886781931694772,0.043483247451758925,0.03630977400753686,0.03703032756334691,0.03962820826139568,0.006840625745603776,0.026855349425388003,0.027342496498588782,0.017361976580232447,0.024678074453940716,0.014541416080795858,0.007408719225845434,0.06505791886732813,0.03254495839261323,0.005528265245885601,0.04603848239560525,0.008247248524997912,0.028434260472319874,0.04278388912654589,0.018054112109648864,0.006182933580228634,0.03595708392687083,0.011528672681651322,0.008861748749808898,0.006376858394486295,0.0014041141318900455,0.006186799816613624,0.024259047786044763,0.022809633093945236,0.031600418417271424,0.0569207491948363,0.03967615709059921,0.04041520599910757,0.09058684007925748,0.012110600559057147,0.01629415748980971,0.02366085399666666,0.022201730348396294,0.03439166651627722,0.003164741489911055,0.013095444965625785,0.003995053431089218,0.037786818782599235,0.026874133356335192,0.013795127224888959,0.045238348544621776,0.0012926084773295433,0.03073934332492586,0.0007193164630427788,0.02139286082541729,0.007534718451909547,0.06424682409102686,0.015832388097595348,0.02255883643249644,0.061354683455631415,0.008217417769998674,0.0498410931927587,0.03204254733996042,0.01862466075581859,0.05419779923330575,0.03975941418775773,0.0021113420709362963,0.03450419907932964,0.015748052831018697,0.004673803211446705,0.009906279238639093,0.006869439429848014,0.012345607604208206,0.013329369471818092,0.000028649269988698448,0.006260323820802813,0.002464520322717892,0.015602691360532689,0.018080542040368054,0.018099147700475,0.013865072709331034,0.01750979984795322,0.0613221340402876,0.008054822806074214,0.00929185528436599,0.0015062937364229145,0.03364902385084623,0.0020622250062180547,0.010414033263439669,0.0047231467301957555,0.011394036519173228,0.03169556275460369,0.013169309443563787,0.05997410124523497,0.018699670785811022,0.043658572559462955,0.03645818227391302,0.03712948779053446,0.03993555037114578,0.006803858723098251,0.026749953121522632,0.027299361553560733,0.017236522857955017,0.02458150576977073,0.0147143737398516,0.007317720265661605,0.065146602052954,0.03260776538640173,0.0055046471334572085,0.04625945452705542,0.008375814904582661,0.028419312021655173,0.04281205881996659,0.01792311177640319,0.006348810700076063,0.03622429598082961,0.011657581216506181,0.00878527341406267,0.006475196647017938,0.0014506658698719699,0.006150004298756173,0.024286285795487472,0.022863560504361113,0.03164845611232155,0.05685880151307595,0.03980775084848535,0.04040466228392049,0.09080959399921831,0.012146736005961441,0.016379981783289144,0.023576835858290526,0.022114985924170674,0.034294811395026756,0.0032088607522640956,0.012952633584610851,0.004046868657936093,0.03777997862128993,0.026875184436694247,0.013875534810202705,0.04538913398087004
ccsofpywab,0.007536155544142711,0.008256667983016414,0.009462661471497862,0.009264801065839046,0.03354365332931278,0.022683829614045706,0.06535209892034867,0.043488509218824675,0.02854758229807374,0.010130920680249088,0.007819756288986332,0.015043403388701318,0.01789311842960918,0.016389384851238073,0.04301407787438133,0.004797581241798975,0.0032989026975699543,0.01899022390082636,0.014355042291110464,0.00871440016050571,0.008886571019499488,0.004576629426419829,0.0022856879053967105,0.018927614332204197,0.010217200150195446,0.027458187374486933,0.015663334097192,0.04234504876899278,0.010063469010021468,0.009405888404960889,0.009267025660697722,0.0030010365592389315,0.026643646869728078,0.023322645617549875,0.01869224034854111,0.02786182952896621,0.0009160149286698283,0.026801504315187102,0.00012249339239697038,0.012966830598459766,0.03933882237857837,0.007150306126521205,0.02759480630761678,0.00043039607061463175,0.06776288217892376,0.03193072397336849,0.011928445012979589,0.08770774839777952,0.0015826193369635616,0.05807480707585204,0.025867461006145787,0.04722088929490918,0.022644578370551057,0.055820857566042964,0.02726418831498037,0.07447409579208439,0.007312717969559998,0.0012491613406593327,0.04471252664389412,0.005972884356849499,0.0034004466538750597,0.03317805872072313,0.019718710052408855,0.06387968219160794,0.03371410045107166,0.016341457379112016,0.006137881775840945,0.020131683235064157,0.057415936738859974,0.01666135961567253,0.05083301647798302,0.002121554944680873,0.005991656007235852,0.014735535737080807,0.012762138868211884,0.01813047305985874,0.03271395470072927,0.023850296585720375,0.002963916430139782,0.005009354840460445,0.03023218554778282,0.0020447626556049786,0.007304341155118209,0.005596533555528249,0.017163374137352166,0.014786312974242474,0.01941654284042693,0.0003501668928352769,0.010904786248046021,0.007443206100895473,0.008115486880851008,0.009434666382134698,0.009259206765486673,0.033468569680591184,0.022628625513841608,0.06511080947870153,0.043344449349424975,0.028430827912102767,0.010142494355297876,0.007611026236926666,0.015199497504364105,0.017842022124112948,0.016239328034049365,0.04288851680233946,0.004807284704786061,0.003409422627080893,0.01896725309384531,0.01435417962264219,0.00868569350884463,0.008855658215912318,0.0044930260955006185,0.002326223504018482,0.018686361536285938,0.010197353420707031,0.027356102658581183,0.015697309863158603,0.04213662753890218,0.009976239699854363,0.009319170508972002,0.0092249237992488,0.002930072875527767,0.02659785341586447,0.023279566814543323,0.018736781180073186,0.02770205153082217,0.0008749757067435943,0.026753379002356782,0.00029102861802683677,0.012868072095912536,0.03917145759132314,0.007047347465403406,0.02755544875447974,0.0003138163974178848,0.06751665345315318,0.03186212349101328,0.012000180889833212,0.08728717397264016,0.001595310067302222,0.058041189511129784,0.02575344736438867,0.04716548886612354,0.0225850574255513,0.055679817519935185,0.02721392013230247,0.07429072661454929,0.007158134901297797,0.0012535172737379308,0.04456078258270381,0.005903536568499804,0.003428148613354387,0.03278740605660415,0.01960544003748478,0.06358783797405798,0.03347686070272027,0.01625957876071845,0.0061544167269426825,0.020136048373086347,0.0571659291306508,0.016609271052958258,0.05065691791821686,0.0019954668391259783,0.00603278291522177,0.014629294050153407,0.012551582218141843,0.018107094937149338,0.032798648885064854,0.023764317496748906,0.003017391493759028,0.0048813882613536475,0.030149101207879794,0.0019281063730728631,0.007179729131694571,0.005648073127736339,0.017202832950380744,0.014713273985382545,0.019385225426943486,0.0003860518348986347,0.010890742746028949
cfkjhtcjjp,0.028006432947277952,0.019515503426139433,0.018564133406389058,0.024297339528705296,0.0516014509167315,0.02612470777279592,0.03956452083192052,0.16636087159973895,0.005061812730336762,0.07913918791804556,0.0888250752046828,0.028586715457210997,0.011817885390746866,0.027514556260334232,0.03097207642748427,0.032168956890016254,0.01625423135321604,0.061969980721312615,0.023306096143262026,0.01679550703911277,0.008268300166157046,0.013431921966981245,0.0013866918550237556,0.03130796040641594,0.05147725281512064,0.037262320435460544,0.045537454820180054,0.0071192611846912675,0.018786026233341503,0.03896173915158825,0.00857122562476847,0.057703256473320474,0.04673199003269134,0.11055972599532804,0.06698468389399448,0.0075899981484343765,0.0040920695266078305,0.0008186393499718392,0.022582964029022944,0.048049098467860735,0.04884957254175812,0.023043670140498698,0.0015069195376312752,0.03001714563422849,0.08066761550946383,0.024914222343099014,0.01850556309694453,0.04205804951244092,0.011138945878684914,0.0011569599839736239,0.038018277327339346,0.05716094034855314,0.019252612227216134,0.05772532028722438,0.058850680603833014,0.027534901452458876,0.030932696057733106,0.019415245922982577,0.029143293094212597,0.08080057690284262,0.026331321570156583,0.10062700693403283,0.06082519225100134,0.040587461150182365,0.023041735382612265,0.008583411272725463,0.03355488239988336,0.05500003326285592,0.006886113132850098,0.003579490021642935,0.0013412774412598638,0.010479637099055292,0.009046074658648302,0.049427805694576145,0.004101816998137789,0.07147781740300206,0.01343935090765612,0.008802847241939195,0.04093386325969291,0.051303376893433825,0.0671132493039957,0.022190014872723263,0.0043792375927280466,0.0021616222337235425,0.008055248263449215,0.06240702219961798,0.040371159475897186,0.05290116489835307,0.07278469832189924,0.02808593811053862,0.019732223351648537,0.018540241870417806,0.024255100300509695,0.05141926587980912,0.02623971534055501,0.03900924447882258,0.16608899639010982,0.004803712729469965,0.07931910856237939,0.0887614723865707,0.02855647641324526,0.011766128336020275,0.02758537268370396,0.0315045607263021,0.03240037869361384,0.01621404357104104,0.06204251585099019,0.023126126800817576,0.016865404402308694,0.00832196245661691,0.01358188895612468,0.0012925791877077264,0.031196344008925146,0.05139442517655166,0.03682720742879039,0.04578210043224254,0.0068282109304718085,0.018509122150680006,0.039149741919390996,0.008077035786007632,0.05750457705881504,0.04650382502665627,0.11054794961361254,0.06737760489326959,0.006823862298432723,0.00393099839996372,0.0008997786566133301,0.02280890809487867,0.047841136566987685,0.04847365116414102,0.023179893293969106,0.0017020908076468833,0.02976716018289561,0.08028932520514685,0.02473548166265809,0.01857221641293653,0.0410096088240723,0.011061532691607902,0.0012514458515512084,0.037995858038654504,0.05651163362753214,0.019101016774502523,0.05684206265180253,0.05917846969023266,0.02723047117821574,0.030936154489684644,0.019803647408814594,0.030248660779814487,0.08083700433345034,0.026575368080388857,0.1003635759027293,0.060483550595549725,0.03983407943074392,0.022722565640072565,0.00887399878732057,0.03335317364920366,0.05501307414885383,0.007277816159139021,0.00358813086154108,0.0009098901904509016,0.010792848636040159,0.009104128636806989,0.04928331491035456,0.004682698695082768,0.07138669723512121,0.013539581613610074,0.008902509624736238,0.04115872102988412,0.051261354332243006,0.06658826152604279,0.02178867004992277,0.004370937435906479,0.0017365649831516533,0.007896587201443522,0.06252960485993359,0.04019437456018192,0.052979786152860406,0.07271679651581342
